Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,3.0817859172821045,3.0921430587768555,2.924999952316284,2.992856979370117,2.536984443664551,1238319600
2007-01-04,3.001785994,3.069643020629883,2.9935710430145264,3.059286117553711,2.593294620513916,847260400
2007-01-05,3.063214063644409,3.078571081161499,3.0142860412597656,3.0374999046325684,2.5748274326324463,834741600
2007-01-08,3.069999933242798,3.0903570652008057,3.0457139015197754,3.052500009536743,2.5875422954559326,797106800
2007-01-09,3.0875000953674316,3.320713996887207,3.0410709381103516,3.3060710430145264,2.802489995956421,3349298400
2007-01-10,3.3839290142059326,3.492856979370117,3.3375000953674316,3.4642860889434814,2.936605930328369,2952880000
2007-01-11,3.426429033279419,3.4564290046691895,3.3964290618896484,3.421428918838501,2.900275707244873,1440252800
2007-01-12,3.378213882446289,3.3949999809265137,3.3296430110931396,3.379286050796509,2.8645522594451904,1312690400
2007-01-16,3.4171431064605713,3.4732139110565186,3.4089291095733643,3.4678568840026855,2.9396326541900635,1244076400
2007-01-17,3.484286069869995,3.4857139587402344,3.3864290714263916,3.391071081161499,2.874542474746704,1646260000
2007-01-18,3.289285898208618,3.2896430492401123,3.180356979370117,3.1810710430145264,2.6965298652648926,2364605600
2007-01-19,3.1653571128845215,3.2017860412597656,3.1471428871154785,3.1607139110565186,2.6792733669281006,1364473600
2007-01-22,3.1835711002349854,3.184286117553711,3.058928966522217,3.0996429920196533,2.627504587173462,1454026000
2007-01-23,3.061785936355591,3.125356912612915,3.053929090499878,3.060714006,2.5945045948028564,1207424400
2007-01-24,3.0957140922546387,3.112499952316284,3.0742859840393066,3.0964291095733643,2.624779701,927813600
2007-01-25,3.1110711097717285,3.1607139110565186,3.072499990463257,3.080357074737549,2.6111562252044678,905973600
2007-01-26,3.1110711097717285,3.120357036590576,3.0353569984436035,3.049285888671875,2.584817886352539,986874000
2007-01-29,3.0821430683135986,3.0946431159973145,3.054642915725708,3.0692861080169678,2.6017723083496094,901664400
2007-01-30,3.0867860317230225,3.0889289379119873,3.044642925262451,3.055356979370117,2.5899648666381836,577970400
2007-01-31,3.0307140350341797,3.0714290142059326,3.012500047683716,3.061785936355591,2.5954134464263916,856069200
2007-02-01,3.0796430110931396,3.081070899963379,3.0264289379119873,3.0264289379119873,2.5654423236846924,664342000
2007-02-02,3.004286050796509,3.044642925262451,2.989285945892334,3.0267860889434814,2.5657458305358887,621530000
2007-02-05,3.010714054107666,3.043929100036621,2.997857093811035,2.997857093811035,2.541222572,578852400
2007-02-06,3.016071081161499,3.0167860984802246,2.9592859745025635,3.005357027053833,2.547581195831299,864393600
2007-02-07,3.0171430110931396,3.0850000381469727,2.983928918838501,3.0767860412597656,2.608128786087036,1066825200
2007-02-08,3.0510709285736084,3.0896430015563965,3.0503571033477783,3.077857018,2.6090362071990967,679030800
2007-02-09,3.067142963409424,3.078571081161499,2.9717860221862793,2.973928928375244,2.5209405422210693,860540800
2007-02-12,3.015357018,3.0421431064605713,2.986785888671875,3.0314290523529053,2.569680690765381,724071600
2007-02-13,3.041429042816162,3.0460710525512695,3.010714054107666,3.0250000953674316,2.5642313957214355,580986000
2007-02-14,3.0225000381469727,3.0585711002349854,3.0203568935394287,3.046428918838501,2.5823962688446045,507981600
2007-02-15,3.051429033279419,3.057857036590576,3.0278570652008057,3.0432140827178955,2.5796713829040527,363661200
2007-02-16,3.044642925262451,3.0503571033477783,3.023571014404297,3.0296430587768555,2.568167209625244,399868000
2007-02-20,3.023214101791382,3.0771429538726807,3.005713939666748,3.067857027053833,2.6005606651306152,617702400
2007-02-21,3.070713996887207,3.196070909500122,3.069999933242798,3.185714006,2.700465440750122,1155313600
2007-02-22,3.242856979370117,3.2432138919830322,3.1617860794067383,3.1967859268188477,2.7098515033721924,838224800
2007-02-23,3.184286117553711,3.226428985595703,3.1732139587402344,3.1810710430145264,2.6965298652648926,517893600
2007-02-26,3.208570957183838,3.2142860889434814,3.1289288997650146,3.1610710620880127,2.6795763969421387,615848800
2007-02-27,3.0821430683135986,3.109999895095825,2.978929042816162,2.997499942779541,2.540919542312622,1145813200
2007-02-28,2.9642860889434814,3.057142972946167,2.9642860889434814,3.0217859745025635,2.561506748199463,919475200
2007-03-01,3.001070976257324,3.1539289951324463,2.9910709857940674,3.109286069869995,2.635678768157959,1415528800
2007-03-02,3.098928928375244,3.1264290809631348,3.0432140827178955,3.0503571033477783,2.585726261138916,860000400
2007-03-05,3.067500114440918,3.1660709381103516,3.062856912612915,3.0828568935394287,2.6132760047912598,838899600
2007-03-06,3.135714054107666,3.1539289951324463,3.121428966522217,3.1496429443359375,2.669888973236084,723186800
2007-03-07,3.1446430683135986,3.177500009536743,3.123214006,3.132857084274292,2.6556596755981445,626284400
2007-03-08,3.163928985595703,3.1685709953308105,3.1235709190368652,3.142857074737549,2.6641366481781006,511011200
2007-03-09,3.171428918838501,3.1732139587402344,3.121428966522217,3.1417860984802246,2.6632282733917236,451836000
2007-03-12,3.1453568935394287,3.2139289379119873,3.1424999237060547,3.2096428871154785,2.720749616622925,729408400
2007-03-13,3.193213939666748,3.2357139587402344,3.1571431159973145,3.1571431159973145,2.676246404647827,867890800
2007-03-14,3.164285898208618,3.2142860889434814,3.140000104904175,3.2142860889434814,2.724684953689575,796586000
2007-03-15,3.2128570079803467,3.2271430492401123,3.189642906188965,3.1989290714263916,2.711667060852051,559498800
2007-03-16,3.197856903076172,3.2139289379119873,3.190000057220459,3.1996428966522217,2.712273359298706,571704000
2007-03-19,3.2228569984436035,3.2696430683135986,3.1996428966522217,3.254642963409424,2.7588953971862793,712961200
2007-03-20,3.262500047683716,3.2799999713897705,3.252142906188965,3.2671430110931396,2.7694907188415527,488916400
2007-03-21,3.2853569984436035,3.357142925262451,3.273214101791382,3.3524999618530273,2.841846466064453,686896000
2007-03-22,3.3475000858306885,3.369999885559082,3.3214290142059326,3.3557140827178955,2.844571352005005,561492400
2007-03-23,3.3339290618896484,3.359642982,3.3321430683135986,3.3399999141693115,2.831249952316284,450884000
2007-03-26,3.356786012649536,3.424999952316284,3.3321430683135986,3.4232139587402344,2.901789426803589,864987200
2007-03-27,3.4182140827178955,3.458214044570923,3.392857074737549,3.4092860221862793,2.8899829387664795,932052800
2007-03-28,3.388571024,3.4071431159973145,3.3267860412597656,3.3299999237060547,2.8227734565734863,942337200
2007-03-29,3.363929033279419,3.363929033279419,3.293929100036621,3.3482139110565186,2.838212728500366,725723600
2007-03-30,3.367142915725708,3.3814289569854736,3.3125,3.318213939666748,2.8127830028533936,600558000
2007-04-02,3.362143039703369,3.3660709857940674,3.322143077850342,3.3446431159973145,2.8351869583129883,501992400
2007-04-03,3.362143039703369,3.401071071624756,3.3485710620880127,3.375,2.860919476,583934400
2007-04-04,3.390713930130005,3.3978569507598877,3.361785888671875,3.366786003112793,2.853956460952759,476784000
2007-04-05,3.361428976,3.3814289569854736,3.3399999141693115,3.3814289569854736,2.8663690090179443,355516000
2007-04-09,3.4003570079803467,3.4035708904266357,3.322856903076172,3.3446431159973145,2.8351869583129883,413341600
2007-04-10,3.3453569412231445,3.366429090499878,3.336071014404297,3.3660709857940674,2.8533499240875244,352466800
2007-04-11,3.3535709381103516,3.3553569316864014,3.297499895095825,3.306786060333252,2.8030953407287598,549018400
2007-04-12,3.2871429920196533,3.296786069869995,3.240000009536743,3.2925000190734863,2.790985345840454,656675600
2007-04-13,3.246428966522217,3.2642860412597656,3.2164289951324463,3.2228569984436035,2.731950283050537,719941600
2007-04-16,3.234642982,3.267857074737549,3.2232139110565186,3.265357018,2.767976760864258,609033600
2007-04-17,3.2857139110565186,3.296428918838501,3.203571081161499,3.226785898208618,2.735281229019165,751920400
2007-04-18,3.2200000286102295,3.244642972946167,3.200000047683716,3.2285709381103516,2.7367942333221436,464044000
2007-04-19,3.2210710048675537,3.2589290142059326,3.208214044570923,3.223928928375244,2.7328596115112305,425913600
2007-04-20,3.2460711002349854,3.2564289569854736,3.233928918838501,3.248929023742676,2.754051446914673,522779600
2007-04-23,3.271070957183838,3.3499999046325684,3.265000104904175,3.3396430015563965,2.8309481143951416,780290000
2007-04-24,3.3557140827178955,3.442500114440918,3.260714054107666,3.3299999237060547,2.8227734565734863,1055252800
2007-04-25,3.365356922149658,3.4071431159973145,3.3499999046325684,3.4053568840026855,2.8866522312164307,1187144000
2007-04-26,3.627856969833374,3.6607139110565186,3.510714054107666,3.5299999713897705,2.99230957,1737778000
2007-04-27,3.5064289569854736,3.569643020629883,3.488929033279419,3.568571090698242,3.025005578994751,699403600
2007-04-30,3.5746428966522217,3.607142925262451,3.559643030166626,3.564285994,3.0213727951049805,616509600
2007-05-01,3.556786060333252,3.5839290618896484,3.5196430683135986,3.552500009536743,3.0113823413848877,532523600
2007-05-02,3.558928966522217,3.5907139778137207,3.552500009536743,3.5853569507598877,3.0392346382141113,505145200
2007-05-03,3.5975000858306885,3.623214006,3.5717859268188477,3.585714101791382,3.039537191390991,576077600
2007-05-04,3.5999999046325684,3.628571033477783,3.5892860889434814,3.6003570556640625,3.0519497394561768,381987200
2007-05-07,3.609999895095825,3.726785898208618,3.6075000762939453,3.7114291191101074,3.146103620529175,861557200
2007-05-08,3.695357084274292,3.755357027053833,3.693571090698242,3.752142906188965,3.1806159019470215,783997200
2007-05-09,3.746786117553711,3.819999933242798,3.7460711002349854,3.817142963409424,3.235715151,717757600
2007-05-10,3.808213949203491,3.8871428966522217,3.7828569412231445,3.833570957183838,3.2496397495269775,1197257600
2007-05-11,3.8478569984436035,3.8975000381469727,3.813570976257324,3.883570909500122,3.292024612426758,653696400
2007-05-14,3.9149999618530273,3.9285709857940674,3.8660709857940674,3.9057140350341797,3.3107948303222656,651946400
2007-05-15,3.9132139682769775,3.935714006,3.802856922149658,3.8399999141693115,3.2550909519195557,954514400
2007-05-16,3.876070976257324,3.8867859840393066,3.693571090698242,3.833570957183838,3.2496397495269775,1126767600
2007-05-17,3.8267860412597656,3.923928976,3.8267860412597656,3.9085710048675537,3.313216448,735291200
2007-05-18,3.936785936355591,3.9514288902282715,3.9203569889068604,3.929286003112793,3.3307766914367676,621345200
2007-05-21,3.939642906188965,4.016070843,3.930356979370117,3.999285936355591,3.3901140689849854,639892400
2007-05-22,4.017499923706055,4.0625,4.000357151031494,4.054999828338623,3.4373412132263184,572409600
2007-05-23,4.072143077850342,4.107142925262451,4.021070957183838,4.031785965,3.417663812637329,911374800
2007-05-24,4.028929233551025,4.087856769561768,3.941786050796509,3.953213930130005,3.351059675216675,887362000
2007-05-25,4,4.063570976257324,3.982142925262451,4.057857036590576,3.4397647380828857,632959600
2007-05-29,4.087500095367432,4.102142810821533,4.0246429443359375,4.083929061889648,3.461864948272705,645694000
2007-05-30,4.0821428298950195,4.245714188,4.054643154144287,4.241786003112793,3.5956766605377197,1478444800
2007-05-31,4.288214206695557,4.363214015960693,4.269286155700684,4.328214168548584,3.6689395904541016,1297066400
2007-06-01,4.324999809265137,4.328214168548584,4.224643230438232,4.228570938110352,3.584474563598633,885262000
2007-06-04,4.236785888671875,4.347499847412109,4.210713863372803,4.333213806152344,3.6731784343719482,886673200
2007-06-05,4.336071014404297,4.381785869598389,4.3035712242126465,4.381071090698242,3.7137458324432373,920785600
2007-06-06,4.367856979370117,4.430356979370117,4.3553571701049805,4.415713787078857,3.7431113719940186,1112241200
2007-06-07,4.463929176330566,4.557499885559082,4.3996429443359375,4.431070804595947,3.756129026412964,1915079600
2007-06-08,4.493570804595947,4.493928909301758,4.367499828338623,4.446071147918701,3.768843889,1241682400
2007-06-11,4.5,4.505356788635254,4.269286155700684,4.292500019073486,3.6386642456054688,1874258400
2007-06-12,4.262499809265137,4.346786022186279,4.2253570556640625,4.299285888671875,3.644418478012085,1426566400
2007-06-13,4.326786041259766,4.328214168548584,4.121428966522217,4.1964287757873535,3.557227611541748,1721353200
2007-06-14,4.185713768005371,4.266070843,4.1578569412231445,4.2410712242126465,3.595069169998169,973266000
2007-06-15,4.307857036590576,4.309642791748047,4.280714035,4.3035712242126465,3.648050308227539,811218800
2007-06-18,4.402856826782227,4.470714092254639,4.376429080963135,4.46750021,3.7870101928710938,910604800
2007-06-19,4.453214168548584,4.4646430015563965,4.389643192,4.416429042816162,3.7437169551849365,943026000
2007-06-20,4.423929214477539,4.452143192,4.339285850524902,4.341071128845215,3.6798384189605713,897512000
2007-06-21,4.346428871154785,4.438929080963135,4.311429023742676,4.425000190734863,3.750983476638794,867045200
2007-06-22,4.423213958740234,4.444643020629883,4.370714188,4.392857074737549,3.723736047744751,631876000
2007-06-25,4.435357093811035,4.46750021,4.323571205,4.369286060333252,3.703754186630249,965403600
2007-06-26,4.427856922149658,4.4285712242126465,4.239999771118164,4.273213863372803,3.622316598892212,1345005200
2007-06-27,4.307499885559082,4.3585710525512695,4.259285926818848,4.353213787078857,3.6901307106018066,974696800
2007-06-28,4.369999885559082,4.374642848968506,4.285714149475098,4.305714130401611,3.6498665809631348,838143600
2007-06-29,4.3560709953308105,4.4285712242126465,4.324643135070801,4.3585710525512695,3.6946732997894287,1137841600
2007-07-02,4.323214054107666,4.360356808,4.260714054107666,4.330714225769043,3.671057701,994862400
2007-07-03,4.357142925262451,4.550000190734863,4.339285850524902,4.541786193847656,3.8499791622161865,1162481600
2007-07-05,4.599999904632568,4.748929023742676,4.596070766448975,4.7410712242126465,4.0189104080200195,1453051600
2007-07-06,4.754642963409424,4.762143135070801,4.6571431159973145,4.724999904632568,4.005286217,874694800
2007-07-09,4.7278571128845215,4.746428966522217,4.6135711669921875,4.6546430587768555,3.945646286010742,995820000
2007-07-10,4.6028571128845215,4.8035712242126465,4.6003570556640625,4.726786136627197,4.006803512573242,1255007600
2007-07-11,4.716785907745361,4.775000095367432,4.689642906188965,4.728213787078857,4.008010387420654,821772000
2007-07-12,4.7803568840026855,4.794285774230957,4.728213787078857,4.788214206695557,4.058872699737549,704608800
2007-07-13,4.822500228881836,4.923213958740234,4.804286003112793,4.918929100036621,4.169676780700684,907606000
2007-07-16,4.942500114440918,4.999286175,4.910714149475098,4.932143211364746,4.180878162384033,936112800
2007-07-17,4.939286231994629,4.985713958740234,4.910714149475098,4.961071014404297,4.205399513244629,709959600
2007-07-18,4.935357093811035,4.944285869598389,4.8585710525512695,4.932857036590576,4.181482791900635,756856800
2007-07-19,5.010714054107666,5.028929233551025,4.987500190734863,5,4.238399028778076,732891600
2007-07-20,5.058928966522217,5.149285793304443,5,5.1339287757873535,4.351925849914551,1167773600
2007-07-23,5.118214130401611,5.186429023742676,5.033214092254639,5.132143020629883,4.3504133224487305,1036490000
2007-07-24,4.960000038146973,5.035714149475098,4.791070938110352,4.817500114440918,4.0836968421936035,1795292800
2007-07-25,4.9053568840026855,4.941429138183594,4.8214287757873535,4.9021430015563965,4.155447483062744,1496182800
2007-07-26,5.211071014404297,5.3035712242126465,4.8914289474487305,5.214285850524902,4.420044898986816,2186629200
2007-07-27,5.221070766448975,5.318571090698242,5.135000228881836,5.137499809265137,4.354954719543457,1161098400
2007-07-30,5.1546430587768555,5.194643020629883,4.984642982,5.0510711669921875,4.281690598,1106988400
2007-07-31,5.1060709953308105,5.124286175,4.697143077850342,4.705714225769043,3.988938331604004,1762392800
2007-08-01,4.772857189178467,4.835000038146973,4.563213825,4.8214287757873535,4.0870280265808105,1750156800
2007-08-02,4.880356788635254,4.8914289474487305,4.791070938110352,4.874642848968506,4.132136821746826,852644800
2007-08-03,4.830714225769043,4.8553571701049805,4.6964287757873535,4.708929061889648,3.991663694381714,679187600
