,date,price,1d,2d,3d,4d,5d
0,2007-02-12,8.65,8.654955863952637,8.695857048034668,8.644551277160645,8.599823951721191,8.72220516204834
1,2007-02-13,8.45,8.473877906799316,8.429987907409668,8.341256141662598,8.464226722717285,8.492120742797852
2,2007-02-14,8.51,8.570738792419434,8.632699012756348,8.6121244430542,8.64011001586914,8.660097122192383
3,2007-02-15,8.6,8.682121276855469,8.790060043334961,8.715245246887207,8.627471923828125,8.631669998168945
4,2007-02-16,8.53,8.64748477935791,8.769793510437012,8.686676979064941,8.67950439453125,8.659008979797363
5,2007-02-20,8.65,8.793656349182129,8.81229305267334,8.616151809692383,8.678437232971191,8.519254684448242
6,2007-02-21,8.47,8.483789443969727,8.434714317321777,8.328511238098145,8.356620788574219,8.308070182800293
7,2007-02-22,8.35,8.345136642456055,8.449631690979004,8.25839614868164,8.458338737487793,8.668878555297852
8,2007-02-23,8.3,8.523236274719238,8.58054256439209,8.702259063720703,8.858866691589355,8.89513874053955
9,2007-02-26,8.26,8.149871826171875,7.922494888305664,8.097613334655762,8.308891296386719,8.353233337402344
10,2007-02-27,7.78,7.82462739944458,7.757183074951172,7.60506010055542,7.740262031555176,7.833746910095215
11,2007-02-28,7.91,7.8885321617126465,8.125995635986328,8.160470008850098,8.309975624084473,8.298450469970703
12,2007-03-01,7.77,7.933879375457764,7.942080974578857,7.969917297363281,8.072981834411621,7.960174083709717
13,2007-03-02,7.59,7.987869262695312,8.273862838745117,8.338659286499023,8.319503784179688,8.240093231201172
14,2007-03-05,7.58,7.858190536499023,7.9527268409729,8.047754287719727,7.981431007385254,7.910187721252441
15,2007-03-06,7.64,7.891685485839844,7.846877574920654,7.652363777160644,7.646473407745361,7.648730754852295
16,2007-03-07,7.62,7.560483455657959,7.443108081817627,7.340959072113037,7.396154403686523,7.340258598327637
17,2007-03-08,7.93,7.893426418304443,7.845545768737793,7.802481174468994,7.906961441040039,7.982847690582275
18,2007-03-09,7.93,7.779254913330078,7.604584693908691,7.693391799926758,7.656707763671875,7.565979957580566
19,2007-03-12,7.82,7.862124443054199,7.922311305999756,7.96408748626709,7.94545841217041,8.058418273925781
20,2007-03-13,7.64,7.246134281158447,7.230907440185547,7.154929637908936,7.12047004699707,7.457443237304687
21,2007-03-14,7.51,7.283795356750488,7.192052841186523,7.440517425537109,7.392086505889893,7.78960371017456
22,2007-03-15,7.59,7.500499725341797,7.441762447357178,7.659224987030029,7.707448482513428,7.881538391113281
23,2007-03-16,7.55,7.797993183135986,7.908042907714844,7.997132301330566,8.1686372756958,8.313888549804688
24,2007-03-19,7.82,8.270172119140625,8.328493118286133,8.183196067810059,8.393635749816895,8.375266075134277
25,2007-03-20,7.88,8.136553764343262,8.2175874710083,8.295225143432617,8.310251235961914,8.190321922302246
26,2007-03-21,8.01,8.072439193725586,8.218899726867676,8.550938606262207,8.392765045166016,8.128833770751953
27,2007-03-22,8.08,8.143321990966797,8.164068222045898,8.045639991760254,8.01797866821289,8.201872825622559
28,2007-03-23,7.89,8.114397048950195,8.112674713134766,7.944453716278076,7.851926803588867,7.703527927398682
29,2007-03-26,7.87,7.821381092071533,7.684615612030029,7.619663238525391,7.580888271331787,7.34623908996582
30,2007-03-27,7.85,7.629547595977783,7.67490816116333,7.715311527252197,7.564345836639404,7.468877792358398
31,2007-03-28,7.98,7.74119758605957,7.812203407287598,7.863687515258789,7.680096626281738,7.667078971862793
32,2007-03-29,7.95,7.930030822753906,7.90803337097168,7.995494365692139,7.918697834014893,7.848757266998291
33,2007-03-30,7.89,8.050311088562012,7.984428405761719,8.066804885864258,8.12569808959961,8.130931854248047
34,2007-04-02,8.09,8.099736213684082,8.114435195922852,8.129632949829102,8.149986267089844,8.161149024963379
35,2007-04-03,8.08,8.13161563873291,8.103154182434082,8.129003524780273,8.144393920898438,8.124385833740234
36,2007-04-04,8.04,8.091012954711914,8.045804977416992,8.121991157531738,8.174416542053223,8.254454612731934
37,2007-04-05,8.01,8.148799896240234,8.163712501525879,8.112194061279297,8.178587913513184,8.322521209716797
38,2007-04-09,8.08,8.236842155456543,8.312763214111328,8.373085975646973,8.468095779418945,8.540019989013672
39,2007-04-10,8.19,8.234851837158203,8.262589454650879,8.21599006652832,8.180000305175781,8.293617248535156
40,2007-04-11,8.13,8.268365859985352,8.241827964782715,8.118193626403809,8.114527702331543,8.12326431274414
41,2007-04-12,8.09,8.249791145324707,8.097431182861328,8.082538604736328,7.966054439544678,7.847892761230469
42,2007-04-13,8.02,8.163432121276855,8.069916725158691,8.004241943359375,7.830876350402832,7.803598880767822
43,2007-04-16,8.03,7.951223373413086,7.950162410736084,7.985679626464844,7.941933631896973,7.896313190460205
