,date,price,1d,2d,3d,4d,5d
0,2007-02-12,3.03,2.930925130844116,2.922014713287353,2.9489946365356445,3.049230098724365,2.883413076400757
1,2007-02-13,3.03,3.005255460739136,3.0078251361846924,3.021554708480835,3.102059125900269,3.1397595405578613
2,2007-02-14,3.05,3.036109685897827,3.059578418731689,2.969735622406006,2.921682357788086,2.8620715141296387
3,2007-02-15,3.04,2.986278772354126,2.886162757873535,2.87699556350708,2.815596342086792,2.777768135070801
4,2007-02-16,3.03,2.951617479324341,2.9480903148651123,2.984791755676269,2.912925720214844,2.903038024902344
5,2007-02-20,3.07,2.910131454467773,2.911516666412353,2.9137117862701416,2.862191200256348,2.8903322219848637
6,2007-02-21,3.19,3.154860496520996,3.1754934787750244,3.215463161468506,3.209456443786621,3.181340217590332
7,2007-02-22,3.2,3.141164779663086,3.133156538009644,3.177123785018921,3.158640623092652,3.1247005462646484
8,2007-02-23,3.18,3.147566318511963,3.1256563663482666,3.137292623519897,3.0949299335479736,3.095733165740967
9,2007-02-26,3.16,3.1594128608703613,3.165908098220825,3.180734157562256,3.1566920280456543,3.1911637783050537
10,2007-02-27,3.0,3.078630208969116,3.1487441062927246,3.1348876953125,3.173140048980713,3.202712297439575
11,2007-02-28,3.02,3.033710241317749,3.050177574157715,3.096918821334839,3.0695223808288574,3.1386606693267822
12,2007-03-01,3.11,3.0496044158935547,3.16947340965271,3.137993097305298,3.181758165359497,3.198049306869507
13,2007-03-02,3.05,3.0256223678588867,3.0588107109069824,3.0748515129089355,3.1011784076690674,3.095817804336548
14,2007-03-05,3.08,3.060197353363037,3.0969836711883545,3.1241626739501958,3.130861520767212,3.0468950271606445
15,2007-03-06,3.15,3.0741851329803467,3.058457374572754,3.1893651485443115,3.207350492477417,3.1866044998168945
16,2007-03-07,3.13,3.1366729736328125,3.1601006984710693,3.172055959701538,3.183102607727051,3.205226421356201
17,2007-03-08,3.14,3.14922833442688,3.1616101264953613,3.1892669200897217,3.1879920959472656,3.221146821975708
18,2007-03-09,3.14,3.2205018997192383,3.239412784576416,3.2506983280181885,3.2680978775024414,3.300607204437256
19,2007-03-12,3.21,3.2581353187561035,3.294839859008789,3.333335876464844,3.360945224761963,3.3962960243225098
20,2007-03-13,3.16,3.227966547012329,3.197205781936645,3.2087066173553467,3.2051565647125244,3.1823525428771973
21,2007-03-14,3.21,3.2416791915893555,3.285261392593384,3.3066422939300537,3.324037551879883,3.2989370822906494
22,2007-03-15,3.2,3.273832082748413,3.3182859420776367,3.337038278579712,3.336131811141968,3.3339638710021973
23,2007-03-16,3.2,3.239212274551392,3.271563768386841,3.2703723907470703,3.2504632472991943,3.3084139823913574
24,2007-03-19,3.25,3.231472969055176,3.248489618301392,3.2277817726135254,3.2271533012390137,3.21429443359375
25,2007-03-20,3.27,3.2710893154144287,3.2519474029541016,3.2241687774658203,3.20394229888916,3.124805688858032
26,2007-03-21,3.35,3.334800958633423,3.279766321182251,3.2563931941986084,3.1848790645599365,3.141234874725342
27,2007-03-22,3.36,3.321860313415528,3.305781364440918,3.2651844024658203,3.1923842430114746,3.200971841812134
28,2007-03-23,3.34,3.3417670726776123,3.3253538608551025,3.266061544418335,3.223944187164306,3.196488857269287
29,2007-03-26,3.42,3.4124903678894043,3.417987108230591,3.403378963470459,3.423266887664795,3.4273760318756104
30,2007-03-27,3.41,3.4105262756347656,3.436440944671631,3.422905921936035,3.4138078689575195,3.4009852409362797
31,2007-03-28,3.33,3.35524320602417,3.3588576316833496,3.335883140563965,3.3394341468811035,3.3266122341156006
32,2007-03-29,3.35,3.347274780273437,3.336167097091675,3.3074448108673096,3.3322675228118896,3.355619192123413
33,2007-03-30,3.32,3.388700008392334,3.406385898590088,3.423659324645996,3.434977769851685,3.452975988388061
34,2007-04-02,3.34,3.381953477859497,3.401342868804932,3.41430401802063,3.4407687187194824,3.47224497795105
35,2007-04-03,3.38,3.3762519359588623,3.3972654342651367,3.431577682495117,3.4718832969665527,3.4519271850585938
36,2007-04-04,3.37,3.3901500701904297,3.388915061950684,3.412394523620605,3.4023633003234863,3.3562068939208984
37,2007-04-05,3.38,3.438615083694458,3.422439813613892,3.405947208404541,3.413049697875977,3.396632671356201
38,2007-04-09,3.34,3.387751579284668,3.37691593170166,3.368696451187134,3.3797030448913574,3.3433637619018555
39,2007-04-10,3.37,3.368077754974365,3.372192144393921,3.3911116123199463,3.385504007339477,3.332870960235596
40,2007-04-11,3.31,3.3178768157958984,3.2840747833251958,3.316523551940918,3.324094772338867,3.3429291248321533
41,2007-04-12,3.29,3.349114894866944,3.3861308097839355,3.4008936882019043,3.4208664894104004,3.388991594314575
42,2007-04-13,3.22,3.186915874481201,3.242672920227051,3.294477939605713,3.2839176654815674,3.2312779426574707
43,2007-04-16,3.27,3.278151035308838,3.335195302963257,3.34060287475586,3.3217661380767822,3.2672061920166016
44,2007-04-17,3.23,3.248117685317993,3.2809314727783203,3.305928468704224,3.21924376487732,3.176038980484009
45,2007-04-18,3.23,3.2647738456726074,3.268089056015014,3.2234039306640625,3.2703676223754883,3.3055613040924072
46,2007-04-19,3.22,3.2152469158172607,3.2617011070251465,3.322926521301269,3.340905904769897,3.3411927223205566
47,2007-04-20,3.25,3.2725369930267334,3.33327317237854,3.335055351257324,3.361926317214966,3.4021096229553223
48,2007-04-23,3.34,3.365930318832397,3.399574518203736,3.354321956634521,3.3485429286956787,3.3607664108276367
49,2007-04-24,3.33,3.343404769897461,3.3183257579803467,3.225931167602539,3.1632258892059326,3.1252546310424805
50,2007-04-25,3.41,3.3463637828826904,3.335789680480957,3.305063247680664,3.3102071285247803,3.337718725204468
51,2007-04-26,3.53,3.486246347427368,3.532160520553589,3.5744009017944336,3.5778162479400635,3.5976486206054688
52,2007-04-27,3.57,3.564272403717041,3.5917022228240967,3.620021343231201,3.6226065158844,3.62727689743042
53,2007-04-30,3.56,3.5623366832733154,3.567561388015747,3.571810722351074,3.578665971755981,3.575740337371826
54,2007-05-01,3.55,3.5237739086151123,3.5326895713806152,3.504535436630249,3.506330966949463,3.5559935569763184
55,2007-05-02,3.59,3.5620267391204834,3.5636935234069824,3.568438768386841,3.64150595664978,3.670330286026001
56,2007-05-03,3.59,3.5826971530914307,3.6271097660064697,3.655393362045288,3.657589912414551,3.6123604774475098
57,2007-05-04,3.6,3.5933661460876465,3.624340534210205,3.6422219276428223,3.6175014972686768,3.5860297679901123
58,2007-05-07,3.71,3.669246912002564,3.655277729034424,3.597596883773804,3.6020939350128174,3.5968387126922607
59,2007-05-08,3.75,3.713243007659912,3.650524616241455,3.615766286849976,3.630850553512573,3.6363019943237305
60,2007-05-09,3.82,3.7796976566314697,3.73734188079834,3.6945760250091553,3.72435474395752,3.735954999923706
61,2007-05-10,3.83,3.7857818603515625,3.807427167892456,3.767726182937622,3.747040033340454,3.754372358322144
62,2007-05-11,3.88,3.8162059783935542,3.8064818382263184,3.773017883300781,3.7596051692962646,3.761220216751098
63,2007-05-14,3.91,3.85984206199646,3.8206825256347656,3.759039640426636,3.73675537109375,3.6842081546783447
64,2007-05-15,3.84,3.826358795166016,3.82291316986084,3.782455921173096,3.778925895690918,3.7343478202819824
65,2007-05-16,3.83,3.8367488384246826,3.8624260425567623,3.823387384414673,3.7859199047088623,3.7391107082366943
66,2007-05-17,3.91,3.888674020767212,3.878424406051636,3.8713574409484863,3.841119527816773,3.8314967155456543
67,2007-05-18,3.93,3.922823190689087,3.916719436645508,3.875258445739746,3.8957018852233887,3.835781097412109
68,2007-05-21,4.0,3.973113059997559,3.968547344207764,3.942978858947754,3.966181755065918,3.892897605895996
69,2007-05-22,4.05,3.982469320297241,3.9341726303100586,3.900454044342041,3.900313377380371,3.802803754806519
70,2007-05-23,4.03,4.04688024520874,4.017915725708008,3.992463350296021,4.0021162033081055,3.92618465423584
71,2007-05-24,3.95,4.107955455780029,4.108734130859375,4.137431621551514,4.158804416656494,4.106879711151123
72,2007-05-25,4.06,4.182378768920898,4.194036960601807,4.1956787109375,4.191623687744141,4.1390156745910645
73,2007-05-29,4.08,4.318948268890381,4.291412353515625,4.237717628479004,4.191276550292969,4.134332656860352
