,date,price,1d,2d,3d,4d,5d
0,2007-02-12,14.74,14.6076021194458,14.576667785644531,14.486655235290527,14.463125228881836,14.491500854492188
1,2007-02-13,14.86,14.776928901672363,14.756017684936523,14.664337158203123,14.748638153076172,14.681914329528809
2,2007-02-14,14.91,14.793652534484863,14.778522491455078,14.683728218078612,14.78613567352295,14.64704132080078
3,2007-02-15,14.76,14.805835723876951,14.76098346710205,14.674396514892578,14.744058609008787,14.63468074798584
4,2007-02-16,14.81,14.84488582611084,14.774019241333008,14.639010429382324,14.671107292175291,14.53217601776123
5,2007-02-20,14.95,14.958330154418944,14.898588180541992,14.826807975769045,14.819661140441896,14.650471687316896
6,2007-02-21,14.81,15.023443222045898,15.065128326416016,15.008968353271484,15.03402042388916,14.897904396057127
7,2007-02-22,14.77,15.046255111694336,15.007538795471191,15.005208015441896,14.959540367126465,14.742345809936523
8,2007-02-23,14.91,15.015579223632812,15.120232582092283,15.023717880249023,14.91624927520752,14.799406051635742
9,2007-02-26,15.29,15.38621425628662,15.47142219543457,15.448305130004885,15.370630264282228,15.258769035339355
10,2007-02-27,14.81,15.000503540039062,14.90114402770996,14.8484525680542,14.75060749053955,14.65164279937744
11,2007-02-28,14.77,15.058881759643556,15.236801147460938,15.316726684570312,15.283203125,15.392926216125488
12,2007-03-01,14.86,14.747888565063477,14.83519458770752,14.897427558898926,14.968073844909668,15.018529891967772
13,2007-03-02,14.49,14.3248872756958,14.433066368103027,14.573721885681152,14.915885925292969,14.892672538757324
14,2007-03-05,14.27,14.398479461669922,14.72372055053711,14.800907135009766,14.853433609008787,14.842838287353516
15,2007-03-06,14.47,14.769645690917969,14.952786445617676,14.851317405700684,14.878256797790527,14.979875564575195
16,2007-03-07,14.43,14.391770362854004,14.603883743286133,14.79771614074707,14.821353912353516,14.899253845214844
17,2007-03-08,14.48,14.429646492004396,14.659582138061523,14.759881973266602,14.83499813079834,14.66277027130127
18,2007-03-09,14.5,14.458646774291992,14.407570838928224,14.45733642578125,14.564793586730955,14.168553352355955
19,2007-03-12,14.7,14.450523376464844,14.522368431091309,14.423059463500977,14.514583587646484,14.154090881347656
20,2007-03-13,14.58,14.592641830444336,14.555127143859863,14.259106636047363,14.261082649230955,14.184091567993164
21,2007-03-14,14.7,14.695204734802246,14.435718536376951,14.193668365478516,14.40800666809082,14.409560203552246
22,2007-03-15,14.8,14.745518684387209,14.643189430236816,14.846613883972168,14.86737060546875,14.719460487365724
23,2007-03-16,14.9,14.910981178283691,14.900641441345217,14.812015533447266,14.725889205932615,14.78817653656006
24,2007-03-19,14.95,15.007577896118164,15.051593780517578,15.061917304992676,15.045674324035645,15.16785717010498
25,2007-03-20,15.07,15.207735061645508,15.24425220489502,15.26894187927246,15.276508331298828,15.290369033813477
26,2007-03-21,15.23,15.252959251403809,15.269511222839355,15.25294303894043,15.164122581481934,15.231890678405762
27,2007-03-22,15.27,15.266730308532717,15.25146484375,15.155804634094238,15.100686073303224,15.073623657226562
