,date,price,1d,2d,3d,4d,5d
0,2007-02-12,11.47,11.79180145263672,11.35411548614502,11.153764724731444,10.782599449157717,11.240577697753906
1,2007-02-13,11.49,11.572139739990234,11.422191619873049,11.217846870422363,10.890332221984863,10.947763442993164
2,2007-02-14,11.66,11.382526397705078,11.168821334838867,11.117813110351562,10.7960844039917,10.665664672851562
3,2007-02-15,11.55,11.562299728393556,11.463753700256348,11.48709201812744,11.39260959625244,11.63795280456543
4,2007-02-16,11.76,11.882396697998049,11.966519355773926,12.106050491333008,12.086082458496094,12.317949295043944
5,2007-02-20,11.81,11.82919692993164,11.928000450134276,12.119024276733398,12.037064552307127,12.276442527770996
6,2007-02-21,11.91,12.021252632141112,12.03663444519043,11.922962188720703,11.959017753601074,12.162970542907717
7,2007-02-22,11.91,11.830491065979004,11.772001266479492,11.797264099121094,11.613207817077637,11.8182373046875
8,2007-02-23,11.78,11.97633934020996,11.896489143371582,12.025568008422852,12.071995735168455,12.410650253295898
9,2007-02-26,11.63,11.815585136413574,11.955787658691406,12.21131706237793,12.109918594360352,12.44334888458252
10,2007-02-27,11.23,11.417025566101074,11.474592208862305,11.69374179840088,11.898323059082031,12.155774116516112
11,2007-02-28,11.25,11.228968620300291,11.514686584472656,11.906695365905762,12.10531997680664,12.216283798217772
12,2007-03-01,11.22,11.394523620605469,11.667415618896484,11.935903549194336,12.25225067138672,12.4393949508667
13,2007-03-02,10.98,11.098393440246582,11.23129653930664,11.129109382629396,11.610115051269531,11.96507167816162
14,2007-03-05,11.03,10.81622314453125,10.679943084716797,10.767805099487305,11.16453742980957,11.418936729431152
15,2007-03-06,11.45,11.438151359558104,11.48365879058838,11.520672798156738,11.781092643737791,11.776714324951172
16,2007-03-07,11.4,11.445568084716797,11.492419242858888,11.516425132751465,11.67824935913086,11.555264472961426
17,2007-03-08,11.38,11.627188682556152,11.435571670532228,11.584786415100098,11.694355964660645,11.929083824157717
18,2007-03-09,11.34,11.45251178741455,11.254865646362305,11.468785285949709,11.553092956542969,11.826409339904783
19,2007-03-12,11.38,11.447755813598633,11.303470611572266,11.704397201538086,11.671670913696287,11.699841499328612
20,2007-03-13,11.09,11.52880859375,11.448460578918455,11.51988697052002,11.49280071258545,11.5501070022583
21,2007-03-14,11.21,11.439556121826172,11.4352445602417,11.750901222229004,11.79433822631836,11.72476291656494
22,2007-03-15,11.17,11.153557777404783,11.085421562194824,11.085155487060549,10.841350555419922,10.728148460388184
23,2007-03-16,11.03,11.124080657958984,11.09372615814209,11.06833553314209,11.076708793640137,11.139437675476074
24,2007-03-19,11.19,11.02871799468994,10.920021057128906,10.94054889678955,11.021824836730955,11.072866439819336
25,2007-03-20,11.14,11.072172164916992,11.137784957885742,11.353586196899414,11.297401428222656,11.411456108093262
26,2007-03-21,11.43,11.514050483703612,11.520624160766602,11.308635711669922,11.361194610595703,11.331506729125977
27,2007-03-22,11.56,11.537583351135254,11.524446487426758,11.601086616516112,11.607843399047852,11.741501808166504
28,2007-03-23,11.56,11.678533554077148,11.610474586486816,11.690497398376465,11.705665588378906,11.714248657226562
29,2007-03-26,11.64,11.504847526550291,11.526994705200195,11.571794509887695,11.69977855682373,11.670604705810549
30,2007-03-27,11.6,11.561934471130373,11.5880126953125,11.493223190307615,11.637429237365724,11.579571723937988
31,2007-03-28,11.56,11.542428016662598,11.520371437072754,11.470186233520508,11.441295623779297,11.348851203918455
32,2007-03-29,11.53,11.469573974609377,11.459534645080566,11.61774730682373,11.600632667541504,11.336596488952637
33,2007-03-30,11.47,11.444487571716309,11.486660957336426,11.385916709899902,11.244587898254396,11.103646278381348
34,2007-04-02,11.47,11.495319366455078,11.5399169921875,11.50478172302246,11.553261756896973,11.426541328430176
35,2007-04-03,11.83,11.867545127868652,11.882878303527832,11.801039695739746,11.724985122680664,11.68029499053955
36,2007-04-04,11.79,11.871665954589844,11.861363410949709,11.888788223266602,11.845999717712402,11.775625228881836
37,2007-04-05,11.8,11.843857765197754,11.883573532104492,11.857083320617676,11.843252182006836,11.829934120178224
38,2007-04-09,11.72,11.639307975769045,11.595653533935549,11.53201675415039,11.46585464477539,11.423728942871094
