,date,price,1d,2d,3d,4d,5d
0,2007-02-12,1.94,1.9328325986862185,1.920304656028748,1.9192875623703003,1.925869703292847,1.9196094274520876
1,2007-02-13,1.97,1.946491360664368,1.9711220264434812,1.992956280708313,1.972441911697388,1.9528032541275024
2,2007-02-14,2.01,1.9817662239074707,1.9840770959854128,1.8855326175689695,1.9416381120681765,1.9311398267745967
3,2007-02-15,2.0,1.9957867860794067,2.0029659271240234,1.971466898918152,1.974486351013184,1.97443962097168
4,2007-02-16,2.02,2.0198991298675537,2.015222787857056,2.0081934928894043,2.0215861797332764,2.028362989425659
5,2007-02-20,2.08,2.0420713424682617,2.032973051071167,2.01987099647522,2.0243492126464844,2.0292153358459477
6,2007-02-21,2.06,2.058313131332397,2.060004949569702,2.070274353027344,2.073024272918701,2.0751888751983643
7,2007-02-22,2.05,2.060819625854492,2.046225309371948,2.044677495956421,2.0300164222717285,1.9997174739837649
8,2007-02-23,2.04,2.0449721813201904,2.0408804416656494,2.040050745010376,2.035874366760254,2.0270471572875977
9,2007-02-26,2.04,2.018202543258667,2.009674310684204,1.98298978805542,1.9866138696670528,1.9980835914611816
10,2007-02-27,1.94,1.9433109760284424,1.9493058919906616,1.9516870975494385,1.9442040920257568,1.909714937210083
11,2007-02-28,1.96,1.9385937452316284,1.948896408081055,1.9301203489303589,1.9145702123641968,1.8493616580963133
12,2007-03-01,1.94,1.9519423246383667,1.92580246925354,1.9227962493896484,1.913171648979187,1.9668920040130613
13,2007-03-02,1.88,1.866533279418945,1.9363718032836916,1.9046884775161743,1.9478894472122192,1.9910825490951536
14,2007-03-05,1.85,1.849410891532898,1.862602949142456,1.842485308647156,1.8921492099761963,1.9544765949249268
15,2007-03-06,1.93,1.9421590566635127,1.973610758781433,1.9725356101989744,1.986784100532532,2.0058579444885254
16,2007-03-07,1.92,1.9126033782958984,1.95902955532074,1.9447909593582156,1.981926202774048,1.962068796157837
17,2007-03-08,1.9,1.9280115365982056,1.950287938117981,1.9353938102722168,1.987155795097351,1.93782901763916
18,2007-03-09,1.94,1.974050521850586,1.98380708694458,1.9369975328445437,1.9721720218658447,1.9676138162612915
19,2007-03-12,1.94,1.940781831741333,1.893912434577942,1.7680457830429075,1.752934455871582,1.8308525085449217
20,2007-03-13,1.89,1.8500465154647827,1.8260302543640137,1.851831316947937,1.871208429336548,1.9453717470169067
21,2007-03-14,1.9,1.86972177028656,1.8123421669006348,1.820034742355347,1.7857271432876587,1.8151531219482424
22,2007-03-15,1.89,1.8481882810592647,1.861804485321045,1.890852928161621,1.830751895904541,1.937931060791016
23,2007-03-16,1.89,1.9311803579330444,1.956541657447815,1.9317944049835205,1.9404802322387693,2.000453233718872
