date,open,high,low,close,volume,price,1d,2d,3d,4d,5d
2007-02-12,-0.01140256687481278,-0.024832005470279306,-0.022106727449613395,-0.009206040572567797,-1.1701001219769367,8.649999618530273,0.000572812286387947,0.005287434022088533,-0.0006300645310455266,-0.005817544523400553,0.008312814663487877
2007-02-13,-0.025553105047186886,-0.028987536873252395,-0.016607777466976614,-0.023392858046331177,0.5722073362203801,8.449999809265137,0.0028218253262393134,-0.002371081255150287,-0.012952597261474352,0.0016822426707312488,0.004972343360100773
2007-02-14,-0.005899744699361609,0.01749311334696957,0.009523872815537349,0.007075550684006338,0.06136009132804787,8.510000228881836,0.007111966229915723,0.014315234431256929,0.01192905987664794,0.015173346572168178,0.017483968064302857
2007-02-15,0.011764886459930679,-0.0011566542908472144,0.008259710636083994,0.010520278135490724,-0.9320549946964469,8.600000381469727,0.009503637932779974,0.021859294925945516,0.013311571738429784,0.0031892741032519822,0.003675749554069352
2007-02-16,-0.0011703019232198741,0.011507540927197635,0.0,-0.008172917417486047,0.25279877351236735,8.529999732971191,0.013679171508210075,0.02772393091790537,0.01820113998149031,0.017375099438985853,0.015010949314059552
2007-02-20,0.0023392358854499307,-0.005737272533706594,0.0035190338527044673,0.013969946644320164,-0.1559241385018879,8.649999618530273,0.01647131527851009,0.01858840763482217,-0.00392071763504509,0.0032821933350359878,-0.015230418179615235
2007-02-21,0.012768560373143778,-0.0011513271151257776,-0.01533954754139133,-0.021028736652854096,0.27786107942973004,8.470000267028809,0.0016266781901368432,-0.004174693488979475,-0.016845822901868424,-0.01347640670246042,-0.01930318659541097
2007-02-22,-0.022158403769968693,-0.017432233631838212,-0.010759237638893637,-0.014268955642625869,-0.30099022996216007,8.350000381469727,-0.0005826533971298176,0.011861269004997066,-0.01103118673026282,0.012891203060690248,0.03747785016204208
2007-02-23,-0.015448811274484608,-0.02013094416962602,-0.013309290042594846,-0.006006046765104411,0.12110796079164388,8.300000190734863,0.026540575386543086,0.03324160966104106,0.047327116668043345,0.06516330573961415,0.0692493808008594
2007-02-26,-0.004801925138888663,-0.002395151313315136,-0.007335047664071226,-0.004830922540104421,-0.06832413368342571,8.260000228881836,-0.013422414963525142,-0.04171844787210688,-0.019855247024509914,0.0059015667198267785,0.011224074703768405
2007-02-27,-0.02312951932899443,-0.021819084489963725,-0.06986964570272969,-0.05986825005996366,1.1680433750372998,7.78000021,0.005719753425520224,-0.0029371026952782486,-0.022742536733929786,-0.005120823947897701,0.006884562939132977
2007-02-28,-0.027467368535074588,-0.019802608546179545,0.01954460862131624,0.016571397306469837,-0.42244979631471935,7.909999847412109,-0.0027176827442021434,0.02694049803305587,0.03117400395197878,0.04932891305082876,0.04794104451970371
2007-03-01,-0.016592609620006638,-0.006269637005402284,-0.0142952576625337,-0.017857600564261666,0.03138896411244474,7.769999980926514,0.020871956555141402,0.021905166473770166,0.025403954081115288,0.038252748319766106,0.024180707505133014
2007-03-02,-0.0025773185595405756,-0.02290174274963741,-0.006565974191377055,-0.02343855041345133,-0.2886898776197917,7.590000152587891,0.051092437195132234,0.08626987900892624,0.0940708349220114,0.09177100021860118,0.08218004681218893
2007-03-05,-0.03012670793987482,-0.015564501620020543,-0.018617604721872016,-0.0013184219222286409,0.25268987508243157,7.579999923706055,0.03604317870788609,0.048001679130977415,0.059879892452257,0.051604530029674134,0.0426383240520094
2007-03-06,0.019750489900843604,0.0065146437841008265,0.004018787746844499,0.007884396113605696,0.44035993143887,7.639999866485596,0.03241214938778203,0.026718105807038484,0.0016170048865116193,0.0008469633944487853,0.0011421339720136814
2007-03-07,0.005201567196740697,0.0012978884340886232,0.017230394881877054,-0.0026212310226600977,-0.7251080405271431,7.619999885559082,-0.007841217372174913,-0.023487840137046412,-0.03730685681378687,-0.0298161647253794,-0.03740228129446099
2007-03-08,0.012886764002066453,0.03692334915687079,0.01822965394706122,0.039876659319610486,0.7144862307145772,7.929999828338623,-0.004622699861996704,-0.010707061243053317,-0.016211231596082065,-0.0029094474827777717,0.006642187261419963
2007-03-09,0.03026715859921225,0.016119395956256888,0.020434919123802242,0.0,-0.7419915858016495,7.929999828338623,-0.019192449890411467,-0.04190169939052968,-0.030291261412900727,-0.03507091850117883,-0.04699113680363487
2007-03-12,-0.0125002104498102,-0.01487014798131403,-0.01144318598025551,-0.013968437490869956,-0.10020046905493984,7.820000171661377,0.005372278787653784,0.012998418308609594,0.018257794849672493,0.015915920011801532,0.03003271682157127
2007-03-13,-0.013933050849376016,-0.017632741766879345,-0.02722138709060795,-0.023286990806080432,0.051672996762309964,7.639999866485596,-0.05292946163802981,-0.055033047008712144,-0.06559600671765287,-0.07042384462125173,-0.024184959816081264
2007-03-14,-0.02977566440686319,-0.029660462185177483,-0.022592332882271915,-0.01716208944973685,0.5155664463567113,7.510000228881836,-0.03058342968200578,-0.04325885189339784,-0.009295103383066383,-0.01582545934545765,0.03655449072778083
2007-03-15,-0.007915600894365493,0.0026143781296879,0.009364639717062584,0.010596115258359795,-0.5730161784193442,7.590000152587891,-0.011861963143189769,-0.019723902634254387,0.009079190494521328,0.015355585172273312,0.037691500602713646
