date,open,high,low,close,volume,price,1d,2d,3d,4d,5d
2007-02-12,-0.01702826038301608,-0.011903318372166849,0.0050347292590662285,0.019150192678797584,-0.17267074629803858,3.0314290523529053,-0.03371602526898787,-0.036760794112615125,-0.027569831685162915,0.005854989329986626,-0.05005945432819714
2007-02-13,0.008609247739816084,0.0012903444370080397,0.00797942230101234,-0.0021230197673878237,-0.22016362234750275,3.0250000953674316,-0.0065485467421397825,-0.005693851528741023,-0.0011396199559094988,0.025155002137378757,0.037235094538407454
2007-02-14,-0.006243168711126401,0.004095265485159372,0.0031977231680135887,0.007058935351624607,-0.134281433725981,3.046428918838501,-0.0033930710552405596,0.0043070764557398,-0.02549712553331962,-0.04181045806388162,-0.06242439007209466
2007-02-15,0.009525700264473524,-0.00023349040704156998,0.0024801290288436473,-0.0010558374007936244,-0.3342225614787466,3.0432140827178955,-0.018886166403719873,-0.05298636653897959,-0.05616767844707504,-0.07774013736846386,-0.09126644480861446
2007-02-16,-0.002226388030271087,-0.0024556889591447195,-0.0014165421638736575,-0.004469410761902992,0.09491182767468231,3.0296430587768555,-0.026091492030847263,-0.027287200361669983,-0.014914829379722772,-0.039286831957287216,-0.04268702675631331
2007-02-20,-0.007063090794947602,0.008742887277397582,-0.005923464253815958,0.012534470869553838,0.43487229542955674,3.067857027053833,-0.05278102754797098,-0.052305144450277785,-0.051551484751084065,-0.06939179564626641,-0.05960782984616442
2007-02-21,0.015589569267264292,0.0379206605025042,0.02116241616978365,0.037697160540355545,0.6261203131782835,3.185714006,-0.009732163226071622,-0.0032133949550050556,0.009294968370653356,0.007425149041850876,-0.0013738815295278872
2007-02-22,0.05454461818321121,0.014642565514591421,0.029459543073029115,0.0034694655829605736,-0.3208407789898722,3.1967859268188477,-0.017552227118122543,-0.020104932214548565,-0.006169589798681541,-0.012004154712886184,-0.022807453789500887
2007-02-23,-0.018226600031927553,-0.005188831706671504,0.003607858456426305,-0.004927961125931191,-0.4815165065084699,3.1810710430145264,-0.010588389132446752,-0.017573647700015682,-0.01385773988091099,-0.027452678779954054,-0.027193180828081198
2007-02-26,0.007597528354259975,-0.0037706717030516756,-0.014054199944738555,-0.006307032195974838,0.17323166310366744,3.1610710620880127,-0.0005247070559495359,0.0015290194428116965,0.0062011234351864175,-0.001386261143748957,0.009474757181994642
2007-02-27,-0.040200496911436234,-0.032982584255352165,-0.04912688711985247,-0.05313232503898191,0.6208684033840903,2.997499942779541,0.026706171882669993,0.049225088091848335,0.04481476174626575,0.05694306051535247,0.06621945492135106
2007-02-28,-0.03898893241647916,-0.017141881607817266,-0.004927630306994946,0.008069450044664972,-0.2200668097425975,3.0217859745025635,0.003938333640309155,0.009351771085055027,0.02455964974005731,0.015673934343813478,0.03794813162100574
2007-03-01,0.01233299303541302,0.031168164795039255,0.008995288484974662,0.028545101436185716,0.4314553780117478,3.109286069869995,-0.019381257810433983,0.019172316950474055,0.00919031428592798,0.023040785886572213,0.02814789201490875
2007-03-02,0.03208732776671486,-0.008757491083029478,0.017282708463126184,-0.019134473480510117,-0.4983255961486819,3.0503571033477783,-0.008141855068587223,0.002767517020926924,0.00799794477717719,0.016523503935096384,0.014793438436842665
2007-03-05,-0.010193609903604406,0.0125998828693481,0.006433891014204107,0.010598063071904473,-0.024841821326464952,3.0828568935394287,-0.0073773214546943855,0.004571898613806358,0.013309573046547563,0.015451483027884239,-0.01173368170308331
2007-03-06,0.02199398169450184,-0.003842391786318622,0.018942787086638102,0.02143236550598382,-0.14842347633825526,3.1496429443359375,-0.02424922667266749,-0.029378432514906683,0.012532788587158894,0.018156109158647737,0.011666834370881007
2007-03-07,0.0028434753145611946,0.007445751435689152,0.0005717026687537263,-0.005343700733379864,-0.14386297566881368,3.132857084274292,0.0012172809746395785,0.008658499020873123,0.012434550714238046,0.015910989274747767,0.02283733949130129
2007-03-08,0.006114213231991128,-0.0028140309464919078,0.00011427095427052336,0.0031868879535992267,-0.20341307325846003,3.142857074737549,0.0020251670003044175,0.0059491489030809586,0.014658802144303484,0.014258998982402238,0.0246051694123528
